Periode,W_Long_P1,W_Short_P1,W_Long_C1,W_Short_C1,W_Long_P2,W_Short_P2,W_Long_C2,W_Short_C2,RunID,Gamma,Seed
2022-09-16,0.0,0.00010594960641910236,0.0,0.0036338499938130746,0.0,0.007590545927448234,2.035423527236101e-06,0.006732744095961682,2025-12-17 17:11:54,40.0,1000
2022-10-21,0.013546545709278632,0.0,0.012108227664682069,0.0,0.0,0.004420457811699965,0.0,0.004165331301171803,2025-12-17 17:11:54,40.0,1000
2022-11-18,0.0,2.1327845804480884e-05,0.002502669376208354,0.0,0.0,0.001363480463850062,2.1167553013481896e-06,0.021549441762412382,2025-12-17 17:11:54,40.0,1000
2022-12-16,0.0,5.3494712906845556e-05,0.0,1.671850515815055e-05,0.0,0.021666801846946176,0.0,4.211645101011831e-06,2025-12-17 17:11:54,40.0,1000
2023-01-20,0.0,0.0,0.0025301374291582033,0.0,0.0010393750892123562,0.0,0.0,2.8166754291527867e-06,2025-12-17 17:11:54,40.0,1000
2023-02-17,0.0,4.519400263259976e-05,0.0,6.468284159567167e-05,0.0,0.00010092098380769745,0.0,0.020877604279799004,2025-12-17 17:11:54,40.0,1000
2023-03-17,0.00430580455697074,0.0,1.451968463053684e-06,0.004353083078544787,0.0,0.005243515728446317,0.002156627308322662,0.0,2025-12-17 17:11:54,40.0,1000
2023-04-21,0.0,7.97186558355242e-05,0.0,0.00010000903696285472,0.0,0.0,0.0,0.022045689015106264,2025-12-17 17:11:54,40.0,1000
2023-05-19,0.0,0.00015884451057099035,0.0,0.00020651212668239868,0.0,0.0,0.0,0.019936544372737616,2025-12-17 17:11:54,40.0,1000
2023-06-16,0.0,9.019759892661446e-05,0.0,0.00010659171516456213,0.0,0.0,0.0,0.020491231441976163,2025-12-17 17:11:54,40.0,1000
2023-07-21,0.0,2.2938937313816948e-05,0.0,4.155285751476817e-05,0.0,1.0328359612570335e-05,0.0,0.020368090214925923,2025-12-17 17:11:54,40.0,1000
2023-08-18,0.0,0.002777051688338037,0.0,0.0,0.0,0.0,0.0,0.018565653670317855,2025-12-17 17:11:54,40.0,1000
2023-09-15,0.008188207520310565,0.0,0.006037206502723553,0.0,3.2989124148426426e-06,0.0014956003033914154,3.108397765251721e-06,0.00021685303959940013,2025-12-17 17:11:54,40.0,1000
2023-10-20,0.005280965931191638,0.0,0.006522662671263557,0.0,0.0,0.0014086323623908156,0.0,0.0003596392184911915,2025-12-17 17:11:54,40.0,1000
2023-11-17,0.0,0.0001617854646538456,0.0,0.00019840088746122088,0.0,0.0,0.0,0.020024998723722584,2025-12-17 17:11:54,40.0,1000
2023-12-15,0.0,0.0034591706003147126,0.0,0.0,0.0,0.0,0.0,0.018523835207513283,2025-12-17 17:11:54,40.0,1000
2024-01-19,0.005873836088944307,0.0,0.006041151344852935,0.0,3.41584880711405e-06,0.0009379082459892163,2.2120632815993343e-06,0.00018183664218384836,2025-12-17 17:11:54,40.0,1000
2024-02-16,0.0,3.305574960916229e-05,0.0,3.497954231618059e-05,0.0,2.185424803251797e-05,0.0,0.020307002578349383,2025-12-17 17:11:54,40.0,1000
2024-03-15,0.004089302223316881,0.0,0.0017967212103678582,0.0,0.0,0.0013680216619545596,0.00013940262652890114,0.0,2025-12-17 17:11:54,40.0,1000
2024-04-19,0.003430941043318584,0.0,0.0,0.0006865978189936887,0.0,0.010689787799628368,0.00018933415372984194,0.0,2025-12-17 17:11:54,40.0,1000
2024-05-17,0.0,0.0001566486591971973,0.0,0.0004056000756018956,0.0,0.0,0.0,0.01986296244585851,2025-12-17 17:11:54,40.0,1000
2024-06-21,0.0,0.00017318846629192926,0.0,0.00016269639166748533,0.0,0.0,0.0,0.020142014103436443,2025-12-17 17:11:54,40.0,1000
2024-07-19,0.004944071191072059,0.0,0.0037462329184856234,0.0,0.0,0.000988772785266101,0.0,7.496955843663967e-05,2025-12-17 17:11:54,40.0,1000
2024-08-16,0.0,0.00012199912721284488,0.0,0.00023275776854253944,0.0,0.0,0.0,0.020019567105310717,2025-12-17 17:11:54,40.0,1000
2024-09-20,0.0,0.00014417163723354147,0.0,0.0002673149860588443,0.0,0.0,0.0,0.02054977843702598,2025-12-17 17:11:54,40.0,1000
2024-10-18,0.0,4.7264900212986816e-05,0.0,4.9337455263672266e-05,0.0,0.000150587585786867,0.0,0.02062828266833279,2025-12-17 17:11:54,40.0,1000
2024-11-15,0.007975597911143642,0.0,0.006229350086998975,0.0,0.0,0.0022269803206209932,0.0,0.00023878791168178282,2025-12-17 17:11:54,40.0,1000
2024-12-20,0.005459778471218435,0.0,0.003643089374492478,0.0,0.0,0.001647564362456501,0.0,1.1224555571194828e-05,2025-12-17 17:11:54,40.0,1000
2025-01-17,0.006065196016356511,0.0,0.007279359910380345,0.0,0.0,0.0019020780671851058,0.0,0.00030132292202662126,2025-12-17 17:11:54,40.0,1000
2025-02-21,0.011445519029129256,0.0,0.007262363958034759,0.0,0.0,0.003503139367180596,0.0,0.0001496439520206988,2025-12-17 17:11:54,40.0,1000
2025-03-21,0.0,0.000627668978085413,0.0,0.0016603041839840793,0.0,0.0,0.0,0.019219463665024646,2025-12-17 17:11:54,40.0,1000
2025-04-17,0.0,0.0009622058008081829,0.0,0.0016100927428707597,0.0,0.0,0.0,0.01895203671683937,2025-12-17 17:11:54,40.0,1000
2025-05-16,0.006337092584005556,0.0,0.0017103286814997777,0.0,0.0,0.013942419029040361,0.0,0.0044465955427003675,2025-12-17 17:11:54,40.0,1000
2025-06-20,0.0,0.00016660590101893707,0.0,0.00025403734769353106,0.0,0.0,0.0,0.02110941874373086,2025-12-17 17:11:54,40.0,1000
2025-07-18,0.0,8.326250034161394e-05,0.0,7.248966172716166e-05,0.0,0.01797234737246243,0.0,0.003251493817841576,2025-12-17 17:11:54,40.0,1000
2025-08-15,0.0,0.00010273527524647656,0.0,0.00010074932132668274,0.0,0.0,0.0,0.021070020946055562,2025-12-17 17:11:54,40.0,1000
2025-09-19,0.0,4.299935387466523e-05,0.0,6.760365539174422e-05,0.0,7.972403930005732e-05,0.0,0.021307134741906857,2025-12-17 17:11:54,40.0,1000
2020-01-17,0.003553140798218353,0.0,0.0,0.004720995684028009,0.0,0.013227093414172832,0.0005365958202835762,0.0,2025-12-17 17:11:59,40.0,1001
2020-02-21,0.002858903646751885,0.0,0.0,0.0011275987628727277,0.0,0.010841504933947674,7.490745248669616e-05,0.0,2025-12-17 17:11:59,40.0,1001
2020-03-20,4.1760844016001105e-05,0.0,0.0,1.9290808863360567e-06,0.0033072216326707525,0.0,0.0010109326014444032,0.0,2025-12-17 17:11:59,40.0,1001
2020-04-17,0.024290160226362743,0.0,0.020130321707513325,0.0,3.2767660291732424e-06,0.01245877727002791,0.0,0.005143824591608135,2025-12-17 17:11:59,40.0,1001
2020-05-15,0.0,0.0002775452483652842,0.0,0.00018372364178746166,0.0,0.0,0.0,0.024557274566652694,2025-12-17 17:11:59,40.0,1001
2020-06-19,0.0063080703879718975,0.0,0.00043579849288738617,0.0,0.0,0.029830474659302803,0.0,0.0006612719715399976,2025-12-17 17:11:59,40.0,1001
2020-07-17,0.0,0.0002459125723434647,0.0,0.0002889056193403519,0.0,0.0023602011977463502,0.0,0.02214529587667799,2025-12-17 17:11:59,40.0,1001
2020-08-21,0.0,5.463985386942655e-05,0.0,8.177791228933323e-05,0.0,7.86126776417724e-05,0.0,0.024782821158967624,2025-12-17 17:11:59,40.0,1001
2020-09-18,0.008837790097092959,0.0,0.0004981963904494702,0.0,0.0,0.015090371618668176,0.0,0.0,2025-12-17 17:11:59,40.0,1001
2020-10-16,0.0,0.008986915201378266,0.0,0.0,0.0,0.0,0.0,0.01723720450409134,2025-12-17 17:11:59,40.0,1001
2020-11-20,0.011537629432809438,0.0,0.0007092766270694074,0.0,0.0,0.026543427710438317,0.0,7.246387304932923e-05,2025-12-17 17:11:59,40.0,1001
2020-12-18,0.000720542237191088,0.0,0.0,5.73870379926266e-06,0.0,0.025334879522779,0.0,7.048078961144917e-05,2025-12-17 17:11:59,40.0,1001
2021-01-15,0.003095620442390176,0.0,0.0,0.0025521136869136956,0.0,0.022920883121771755,0.0,0.00020638134094317674,2025-12-17 17:11:59,40.0,1001
2021-02-19,0.0,0.0001958701624683308,0.0,0.0001527530560436123,0.0,0.0,0.0,0.024726838089179495,2025-12-17 17:11:59,40.0,1001
2021-03-19,0.0,0.0007096835056245926,0.0,0.0,0.0,0.0,0.0,0.024575833845286225,2025-12-17 17:11:59,40.0,1001
2021-04-16,0.0,0.00010108115557723858,0.0,5.55090292018666e-05,0.0,0.024872049187692417,0.0,3.2748879691797304e-05,2025-12-17 17:11:59,40.0,1001
2021-05-21,0.0,0.0002621211175921375,0.0,0.0018354574913988743,0.0,0.0,0.0,0.023036212073224302,2025-12-17 17:11:59,40.0,1001
2021-06-18,0.004656962577856835,0.0,0.0,0.00016308674757968067,0.0,0.026028113512235974,0.0,0.0,2025-12-17 17:11:59,40.0,1001
2021-07-16,0.0010456832779230938,0.0,1.7708675281802948e-06,0.0025022129044273045,2.7994431740811262e-06,0.018681461334193534,0.0,0.0010734309154832498,2025-12-17 17:11:59,40.0,1001
2021-08-20,0.006929891285928121,0.0,0.0024836112368936607,0.0,1.420536387501882e-06,0.015104552681388906,4.287878742119268e-06,0.0,2025-12-17 17:11:59,40.0,1001
2021-09-17,0.0,3.466513456922243e-05,0.0,4.286961978866529e-05,0.0,5.365246963614657e-05,0.0,0.024876372554038524,2025-12-17 17:11:59,40.0,1001
2021-10-15,0.014717513507877355,0.0,0.009041177428480969,0.0,0.0,0.006942319617766445,0.0,0.0004998020604426171,2025-12-17 17:11:59,40.0,1001
2021-11-19,0.0,0.000294543569974541,0.0,0.00019858003736317761,0.0,0.0,0.0,0.02450653552652084,2025-12-17 17:11:59,40.0,1001
2021-12-17,0.007113689579964243,0.0,0.001876940418637199,0.0,0.0,0.010177708897200335,0.00026250830216977835,0.0,2025-12-17 17:11:59,40.0,1001
2022-01-21,0.005877591412269358,0.0,0.0,0.0029105703576090265,0.0,0.013449650616500542,0.0,0.0013051812499565245,2025-12-17 17:11:59,40.0,1001
2022-02-18,1.1874212588807764e-05,0.0,6.459951003016615e-06,0.00600255808722577,1.464009307145128e-06,0.01639614635454916,0.0007996979256948842,0.0,2025-12-17 17:11:59,40.0,1001
2022-03-18,0.017155324377571203,0.0,0.009287877149093949,0.0,0.0,0.006678945633574915,0.0,0.0008822450852859715,2025-12-17 17:11:59,40.0,1001
2022-04-14,3.3815083057956283e-06,1.5269063858749354e-06,1.1182152277115964e-06,0.0030465387387777283,1.4851085056741326e-06,0.004305735670052423,0.00014787862340619987,0.0,2025-12-17 17:11:59,40.0,1001
2022-05-20,0.0,0.004241471115652567,0.0,0.0,0.0,0.0,0.0,0.02175376234991186,2025-12-17 17:11:59,40.0,1001
2022-06-17,0.0,0.00044587263815261527,0.0,0.0005322702202806452,0.0,0.0,0.0,0.023202397518815972,2025-12-17 17:11:59,40.0,1001
2022-07-15,0.006044185708590269,0.0,1.981807812401471e-06,0.0,0.0,0.0213486938258853,0.0,0.0012188521632277983,2025-12-17 17:11:59,40.0,1001
2022-08-19,1.5078111988136825e-06,0.0022276043814061716,1.2264136952355184e-06,0.006576943723324146,0.0,0.006144666558865862,0.0004318265207670278,0.0,2025-12-17 17:11:59,40.0,1001
2022-09-16,0.0,0.00013801970185923216,1.1039060789338542e-06,1.1870634795648138e-05,0.0,0.006448925468387121,5.281818647922901e-06,0.012842495659139266,2025-12-17 17:11:59,40.0,1001
2022-10-21,0.0078112717430197185,0.0,0.0028108269130107423,0.0,0.0,0.0023669084094730983,0.0,2.228388527423502e-05,2025-12-17 17:11:59,40.0,1001
2022-11-18,0.0,0.0,6.024646814534431e-06,0.0006144078941722163,0.0,0.010579300582952802,0.0,0.009289231792896572,2025-12-17 17:11:59,40.0,1001
2022-12-16,0.0,4.482284251328913e-05,0.0,2.4450383560255912e-05,0.0,0.02164734079639045,0.0,8.52993568095815e-06,2025-12-17 17:11:59,40.0,1001
2023-01-20,0.01572084385072346,0.0,0.010566819820490755,0.0,0.0,0.0044649773338204775,0.0,0.0010815509257035155,2025-12-17 17:11:59,40.0,1001
2023-02-17,0.0,0.00012781623460310395,0.0,0.0001842055883004891,0.0,0.0,0.0,0.020818382301223754,2025-12-17 17:11:59,40.0,1001
2023-03-17,0.003656143028836549,0.0,1.11002855141504e-06,0.001010085999675032,0.0,0.011159927590651103,0.0,3.027420846818657e-06,2025-12-17 17:11:59,40.0,1001
2023-04-21,0.0,0.0002938499980692484,0.0,0.0006430416160126841,0.0,0.0,0.0,0.021299693820091368,2025-12-17 17:11:59,40.0,1001
2023-05-19,0.0,0.0001533155495098609,0.0,0.00025443522579441356,0.0,0.0,0.0,0.019898612811392793,2025-12-17 17:11:59,40.0,1001
2023-06-16,0.0,9.772768483423656e-05,0.0,0.00013779950857128033,0.0,0.0,0.0,0.02045762321932849,2025-12-17 17:11:59,40.0,1001
2023-07-21,0.0,0.0008236151542734455,0.0,0.0035726855424056863,0.0,0.0,0.0,0.016209967612592056,2025-12-17 17:11:59,40.0,1001
2023-08-18,0.0,0.0030318866354097944,0.0,0.0,0.0,0.0,0.0,0.018430890092158286,2025-12-17 17:11:59,40.0,1001
2023-09-15,0.007232298553394195,0.0,0.004310571845005546,0.0,1.9006615994225966e-06,0.001569083549663422,0.0,0.00012139367924840696,2025-12-17 17:11:59,40.0,1001
2023-10-20,0.009418129945961737,0.0,0.0007494025997257313,0.0,1.2328909305653352e-06,0.019802293853749847,0.0,1.58569566638146e-05,2025-12-17 17:11:59,40.0,1001
2023-11-17,0.0,0.00016565889075681033,0.0,0.0002964165128176351,0.0,0.0,0.0,0.019948931284157985,2025-12-17 17:11:59,40.0,1001
2023-12-15,0.0,0.0032544179383598936,0.0,0.0,0.0,0.0,0.0,0.01862965635794552,2025-12-17 17:11:59,40.0,1001
2024-01-19,0.0059169499683729785,0.0,0.005848280974149094,0.0,0.0,0.000951597809648821,0.0,0.00014475080041496689,2025-12-17 17:11:59,40.0,1001
2024-02-16,0.0024869897660712344,0.0,1.0462461565169622e-06,0.0009968278989100036,0.0,0.01430020880720232,0.00011708535715797394,0.0,2025-12-17 17:11:59,40.0,1001
2024-03-15,0.004619823802966786,0.0,0.00255455614989104,0.0,0.0,0.007423121921958053,0.0,0.0003779842883362944,2025-12-17 17:11:59,40.0,1001
2024-04-19,0.0,2.1240615751736732e-05,0.0,0.0030255734230075636,0.0,0.0032746080234323325,0.0,0.0001280265850116251,2025-12-17 17:11:59,40.0,1001
2024-05-17,0.0,7.859068112503439e-05,0.0,0.00031497873996434966,0.0,0.0,0.0,0.019979123639704246,2025-12-17 17:11:59,40.0,1001
2024-06-21,0.0,0.00013019865616877534,0.0,0.00020268172670257964,0.0,0.0,0.0,0.020163113408657417,2025-12-17 17:11:59,40.0,1001
2024-07-19,0.00601741062568626,0.0,0.004010248450506304,0.0,2.239261740557019e-06,0.0016490348012168838,0.0,7.037136580064983e-05,2025-12-17 17:11:59,40.0,1001
2024-08-16,0.0,0.00014980686368645498,0.0,0.00019600364836827206,0.0,0.0,0.0,0.02004010689968973,2025-12-17 17:11:59,40.0,1001
2024-09-20,0.0,0.00011631540985747093,0.0,0.0001239500790911318,0.0,0.0,0.0,0.02070370899494319,2025-12-17 17:11:59,40.0,1001
2024-10-18,0.0,4.9528532888971364e-05,0.0,5.860387983224174e-05,0.0,0.0002469993249252576,0.0,0.020528245008768636,2025-12-17 17:11:59,40.0,1001
2024-11-15,0.003830973863599089,0.0,0.0,0.0009807809573353032,0.0,0.00954551995493805,0.00020368769416296079,0.0,2025-12-17 17:11:59,40.0,1001
2024-12-20,0.007450825626746175,0.0,0.0,8.355334809422382e-05,0.0,0.013894876571687845,0.00020373829618133813,0.0,2025-12-17 17:11:59,40.0,1001
2025-01-17,0.00875955604597481,0.0,0.00812984664222481,0.0,0.0,0.0028910744305126967,0.0,0.00038348035534226446,2025-12-17 17:11:59,40.0,1001
2025-02-21,0.01101617688743482,0.0,0.007025678717767971,0.0,0.0,0.003326860172422062,0.0,0.00014588573686881188,2025-12-17 17:11:59,40.0,1001
2025-03-21,0.0,0.00044743002944394426,0.0,0.0012544359915899002,0.0,0.0,0.0,0.01972508393212931,2025-12-17 17:11:59,40.0,1001
2025-04-17,0.0,0.0003783928615329642,0.0,0.0005374976353084935,0.0,0.0,0.0,0.02044945408308394,2025-12-17 17:11:59,40.0,1001
2025-05-16,0.014725569404344994,0.0,0.010640476065266854,0.0,0.0,0.004382238466585555,0.0,0.000910880004266037,2025-12-17 17:11:59,40.0,1001
2025-06-20,0.0,0.0001384859866369853,0.0,0.0002207950340573415,0.0,0.0,0.0,0.021158355340146682,2025-12-17 17:11:59,40.0,1001
2025-07-18,0.0,2.5824200619005538e-05,0.0,4.413864742505349e-05,0.0,2.0330963762126684e-05,0.0,0.02125052603511236,2025-12-17 17:11:59,40.0,1001
2025-08-15,0.0,3.802150997587729e-05,0.0,6.0334442070955805e-05,0.0,5.697418317069399e-05,0.0,0.021081054105518623,2025-12-17 17:11:59,40.0,1001
2025-09-19,0.0,5.154362704374832e-05,0.0,7.101130599260883e-05,0.0,0.0001461915027325598,0.0,0.02123280435223571,2025-12-17 17:11:59,40.0,1001
2020-01-17,0.004506250624731864,0.0,0.0007251487131477716,0.0,0.0,0.023930195345525554,0.0,0.0008592855295861514,2025-12-17 17:12:03,40.0,1002
2020-02-21,0.0,4.251489195207275e-05,0.0,5.902714091852631e-05,0.0,3.5588039948906764e-05,0.0,0.023577985098407132,2025-12-17 17:12:03,40.0,1002
2020-03-20,0.011324095273276097,0.0,0.001736747814767783,0.0,0.0,0.005158122651190383,7.658234680988833e-06,0.0,2025-12-17 17:12:03,40.0,1002
2020-04-17,0.00828167193122503,0.0,0.0018455840402337108,0.0,0.0,0.0035113926347691234,1.3229939908390184e-06,0.0,2025-12-17 17:12:03,40.0,1002
2020-05-15,0.0,9.928880660606882e-05,0.0,4.723873028008362e-06,0.0,0.0005217781366901656,0.0,0.024373503779195067,2025-12-17 17:12:03,40.0,1002
2020-06-19,0.0038704673866683764,0.0,0.0,1.5830685633978472e-05,5.36014013184781e-06,0.028088832636722013,1.088207203155802e-06,0.00012780573237673883,2025-12-17 17:12:03,40.0,1002
2020-07-17,0.0,0.00014367172433930308,0.0,0.00019745193333511313,0.0,0.000521821578186042,0.0,0.02412471412800152,2025-12-17 17:12:03,40.0,1002
2020-08-21,0.0,0.0001395151580149193,0.0,0.00010284013262083625,0.0,0.0,0.0,0.02478454968438716,2025-12-17 17:12:03,40.0,1002
2020-09-18,0.018986961388926554,0.0,0.008173871130616323,0.0,0.0,0.009577387896941686,0.0,0.001048438514997758,2025-12-17 17:12:03,40.0,1002
2020-10-16,0.0,0.005248008526504579,0.0,0.0,0.0,0.0,0.0,0.020396294941862677,2025-12-17 17:12:03,40.0,1002
2020-11-20,0.004908951349539186,0.0,0.0006129237314070441,0.0,2.6290899510557323e-06,0.0216606818360229,1.7305232330612683e-06,0.0002510879763690506,2025-12-17 17:12:03,40.0,1002
2020-12-18,0.000838522538806975,0.0,0.00032405575160866253,0.0,2.02411714318943e-06,0.024880329049380753,1.2981769744461103e-06,0.000737254230352306,2025-12-17 17:12:03,40.0,1002
2021-01-15,0.0034126088121881224,0.0,0.0026810272158769933,0.0,0.0,0.010888087388728672,0.0,0.01697503488717936,2025-12-17 17:12:03,40.0,1002
2021-02-19,0.0,0.0001342430787245498,0.0,0.00010368547784528228,0.0,0.0,0.0,0.024822732441206592,2025-12-17 17:12:03,40.0,1002
2021-03-19,0.0,0.0003739008454335523,0.0,0.010242450611425896,0.0,0.0,0.0,0.01451998511573412,2025-12-17 17:12:03,40.0,1002
2021-04-16,0.0,6.4090686191068e-05,0.0,6.552937788321824e-05,0.0,0.00029760837055106844,0.0,0.024624848953009246,2025-12-17 17:12:03,40.0,1002
2021-05-21,0.0,0.0003821424699228601,0.0,0.0032616110491591028,0.0,0.0,0.0,0.02155378136540008,2025-12-17 17:12:03,40.0,1002
2021-06-18,0.0063375070402864305,0.0,0.0,0.001908102762051582,0.0,0.02097092383698762,0.00021657032003797555,0.0,2025-12-17 17:12:03,40.0,1002
2021-07-16,0.003469957275052611,0.0,0.0,3.8508614339549993e-05,0.0,0.026846736560869593,3.582844271472816e-05,0.0,2025-12-17 17:12:03,40.0,1002
2021-08-20,0.008728879910450054,0.0,0.0,5.219132694464309e-06,0.0,0.012480901766828636,2.2116961920389776e-06,0.0,2025-12-17 17:12:03,40.0,1002
2021-09-17,0.004685225915400837,0.0,0.0005389549690132305,0.0,0.0,0.022606444131538554,2.010970831516464e-05,0.0,2025-12-17 17:12:03,40.0,1002
2021-10-15,0.011278734291416627,0.0,0.0042474047701805346,0.0,0.0,0.0181714106198033,0.0,0.0003541379596535612,2025-12-17 17:12:03,40.0,1002
2021-11-19,0.0,0.0001356937516634124,0.0,0.00011071356029426682,0.0,0.0,0.0,0.02474956722061791,2025-12-17 17:12:03,40.0,1002
2021-12-17,0.006924436460290168,0.0,0.0,1.8654055144405228e-06,0.0,0.010749471173658052,0.00035524152752464187,0.0,2025-12-17 17:12:03,40.0,1002
2022-01-21,0.0026405486063799393,0.0,0.0,0.004024176504027199,0.0,0.014978344248714453,0.001127862483110923,0.0,2025-12-17 17:12:03,40.0,1002
2022-02-18,0.0015813772833004783,0.0,0.0,0.00922313616681339,0.0,0.012588691456813968,0.0008895319485991893,0.0,2025-12-17 17:12:03,40.0,1002
2022-03-18,0.018146474644483334,0.0,0.014521617503654506,0.0,0.0,0.006576749957456408,0.0,0.0017091344921995348,2025-12-17 17:12:03,40.0,1002
2022-04-14,0.009671143825530285,0.0,0.0,0.0021852582217725745,0.0,0.011435671240169655,0.0007769946419753662,0.0,2025-12-17 17:12:03,40.0,1002
2022-05-20,0.0,0.004024185908611909,0.0,0.0,0.0,0.0,0.0,0.021903217898351073,2025-12-17 17:12:03,40.0,1002
2022-06-17,0.0,0.00035207799812457855,0.0,0.00036399260450869006,0.0,0.0,0.0,0.023416529343504522,2025-12-17 17:12:03,40.0,1002
2022-07-15,0.012718188930057842,0.0,0.0,0.0,0.0,0.020955084561672832,0.0004250090576877572,0.0,2025-12-17 17:12:03,40.0,1002
