Periode,W_Long_P1,W_Short_P1,W_Long_C1,W_Short_C1,W_Long_P2,W_Short_P2,W_Long_C2,W_Short_C2,RunID,Gamma,Seed
2022-10-21,0.0,2.6827414695133534e-06,1.0805247907559045e-06,0.03084628232411891,1.0818175122312997e-06,0.05392881454308164,0.0,0.019341212996745485,2025-12-14 17:27:07,10.0,999
2022-11-18,1.589015124962419e-05,0.0,0.0,4.036683726371344e-05,3.7715226289229433e-06,0.007338843281317686,3.5830631732775665e-06,0.9925855234425273,2025-12-14 17:27:07,10.0,999
2022-12-16,0.0,6.755125251401409e-06,0.0,2.6907818745840523e-06,7.75334487886055e-06,0.9999731493883214,0.0,2.7305548509783807e-06,2025-12-14 17:27:07,10.0,999
2023-01-20,0.008343232097181456,0.0,0.012511649613407819,0.0,0.0024829303349144074,0.0,0.005558908113396599,0.0,2025-12-14 17:27:07,10.0,999
2023-02-17,0.011094177015505248,0.0,0.002420412462824092,0.0,5.827823637109131e-06,9.453228192115534e-06,0.009287076352725387,0.0,2025-12-14 17:27:07,10.0,999
2023-03-17,0.007659076383447844,0.0,1.1088243359333223e-06,0.01248597381443404,0.0,0.002476799779980482,0.01635011386519049,0.0,2025-12-14 17:27:07,10.0,999
2023-04-21,0.0,5.435081354310714e-05,0.0,5.274733519630317e-05,0.0,0.3666223703311418,0.0,0.6332284665523517,2025-12-14 17:27:07,10.0,999
2023-05-19,0.03135250134834705,0.0,0.020957981995226103,0.0,0.0,0.01300371366498569,0.0018397315913488718,0.0,2025-12-14 17:27:07,10.0,999
2023-06-16,0.03820846132221615,0.0,0.03369943209581316,0.0,3.6916183983590835e-06,0.004742113453794399,0.002122669172621606,0.0,2025-12-14 17:27:07,10.0,999
2023-07-21,0.006830729913412061,0.0,0.0,0.006488527233555235,0.0,0.02509024822280837,9.703192772205761e-05,0.0,2025-12-14 17:27:07,10.0,999
2023-08-18,0.011887033729606354,0.0,0.0,0.01598961432407763,1.8752694271751203e-06,0.025495381065209988,0.0029163217006228283,0.0,2025-12-14 17:27:07,10.0,999
2023-09-15,0.021389615837561413,0.0,1.0568136965618826e-06,0.00871235632826691,0.0,0.04094841518502096,0.0,0.0038807968552098445,2025-12-14 17:27:07,10.0,999
2023-10-20,0.07764466103259896,0.0,0.0,0.006361412688648347,0.0,0.09621946408708414,0.002370768412475317,0.0,2025-12-14 17:27:07,10.0,999
2023-11-17,0.0,0.0004879746438893476,0.0,0.00019579491523975614,0.0,0.9984830974809564,8.878772000750443e-05,0.0,2025-12-14 17:27:07,10.0,999
2023-12-15,0.0,0.0001848588959791036,0.0,0.0005260505391238334,0.0,0.9991920746991825,0.0,0.0,2025-12-14 17:27:07,10.0,999
2024-01-19,0.036303881359727966,0.0,0.0036324014216866755,0.0,0.0,0.04388756896224412,0.0,0.0001983241262030073,2025-12-14 17:27:07,10.0,999
2024-02-16,0.02778372815065407,0.0,0.025542968356024157,0.0,0.0,0.003602253239837736,0.0007931430744747209,0.0,2025-12-14 17:27:07,10.0,999
2024-03-15,0.0,0.0023200400353419843,0.0,0.0027673833665625936,0.0,0.09288062270249307,0.0,0.9013367701527293,2025-12-14 17:27:07,10.0,999
2024-04-19,0.0,0.004075715246457476,0.0,0.004474141227116281,0.0,0.9906412541120677,0.0,0.0,2025-12-14 17:27:07,10.0,999
2024-05-17,0.0,0.0028785881200259025,0.0,0.0029883003951299805,0.0,0.9931160701053959,0.0,0.0,2025-12-14 17:27:07,10.0,999
2024-06-21,0.0,0.0010146389270701305,0.0,0.0003957224982991043,0.0,0.0,0.0,0.9985125351179198,2025-12-14 17:27:07,10.0,999
2024-07-19,0.022905058339439278,0.0,0.015092165795264153,0.0,0.0,0.00822935185467871,0.0022886793678905497,0.0,2025-12-14 17:27:07,10.0,999
2024-08-16,0.037306755746958416,0.0,0.015446380915865284,0.0,0.0,0.00504226708082318,0.008041098948257322,0.0,2025-12-14 17:27:07,10.0,999
2024-09-20,0.05284848597042384,0.0,0.030634594508134733,0.0,0.0,0.0065778670864974,0.004262373065091645,0.0,2025-12-14 17:27:07,10.0,999
2024-10-18,7.957357782124845e-05,0.0,0.0,0.9996441848077293,1.5893961365181715e-05,0.0,0.0,0.0,2025-12-14 17:27:07,10.0,999
2024-11-15,0.0,0.001028915372111513,0.0,0.0009440415527404427,0.0,0.0007054422183424415,0.0,0.9970491290685383,2025-12-14 17:27:07,10.0,999
2024-12-20,0.0,0.002206433783620591,0.0,0.006021832268063943,0.0,0.0,0.0,0.9904633946484152,2025-12-14 17:27:07,10.0,999
2025-01-17,0.0,0.004011993789297122,0.0,0.00599206247584765,0.0,0.0,0.0,0.9893328188169049,2025-12-14 17:27:07,10.0,999
2025-02-21,0.2167951220012309,0.0,0.0,0.027211774503737303,0.0,0.2671440211132529,0.00038568164312188254,0.0,2025-12-14 17:27:07,10.0,999
2025-03-21,0.0,0.004065794686196511,0.0,0.0045052277183900286,0.0,0.9902233909115664,0.0,0.0,2025-12-14 17:27:07,10.0,999
2025-04-17,0.018439437699687814,0.0,1.8435443662797568e-06,0.03957433063555543,0.008287147388940649,0.0,0.038148541556383614,0.0,2025-12-14 17:27:07,10.0,999
2025-05-16,0.0,5.802557571004918e-06,0.08735878869734617,0.0,0.0,0.31545815566626617,1.0414115282048024e-06,0.5971629269279036,2025-12-14 17:27:07,10.0,999
2025-06-20,0.0,0.011920530708146242,0.0,0.987523875519829,0.0,0.0,0.0,0.0,2025-12-14 17:27:07,10.0,999
2025-07-18,0.31303100539213924,0.0,3.1368823492551282e-06,1.331663267064312e-06,7.938540782638605e-06,0.6318390357036959,2.162834204038087e-06,0.05511303685300927,2025-12-14 17:27:07,10.0,999
2025-08-15,0.0,0.00044714334384377317,0.0,0.002005187911781485,0.0,0.0,0.0,0.9957125337648304,2025-12-14 17:27:07,10.0,999
2025-09-19,0.0,0.0018542333238020636,0.0,0.0021222243959509515,0.0,0.0,0.0,0.9952348154332776,2025-12-14 17:27:07,10.0,999
2020-01-17,0.18974312534496904,0.0,0.02102671890707505,0.0,0.0,0.20550702916140917,0.0,0.0008506533372908229,2025-12-14 17:33:42,10.0,999
2020-02-21,0.0,0.0007503780375408904,0.0,0.0002128877933464678,0.0,0.0019561829095115966,0.0,0.9970108747097005,2025-12-14 17:33:42,10.0,999
2020-03-20,0.0,3.6294806498540885e-05,0.0,0.00015468333573619766,1.484240489047998e-05,0.0,6.886226539340354e-06,0.9996830734681412,2025-12-14 17:33:42,10.0,999
2020-04-17,0.0,0.0008307548067206038,0.0,0.002290087771017844,0.0,0.5977907089477773,0.0,0.39877808509460677,2025-12-14 17:33:42,10.0,999
2020-05-15,0.058104961435030154,0.0,0.0037668907793751353,0.0,2.338364631051214e-06,0.015269269221687917,0.017973946790996294,0.0,2025-12-14 17:33:42,10.0,999
2020-06-19,0.0,0.0007066317980763757,0.0,0.0005237743763135323,0.0,0.0,0.0,0.9950939584992287,2025-12-14 17:33:42,10.0,999
2020-07-17,0.0,0.002901176769494937,0.0,0.002823646342101253,0.0,0.004612966031058282,0.0,0.9887164836918021,2025-12-14 17:33:42,10.0,999
2020-08-21,9.620084218176704e-06,1.358192904150339e-05,0.0,3.022518213383469e-05,8.79147811437096e-06,0.008943189257619538,8.763897651229643e-06,0.9908949852258161,2025-12-14 17:33:42,10.0,999
2020-09-18,0.04407732965644496,0.0,1.479430758587449e-06,0.02622752326164582,1.6023109740846757e-06,0.07584869106228759,0.0028612225297388683,0.0,2025-12-14 17:33:42,10.0,999
2020-10-16,2.05844543030393e-06,9.267551167903487e-06,0.0,2.0966799124164613e-05,8.490028656720238e-06,0.4999329276532306,8.490028656567547e-06,0.49993292765382014,2025-12-14 17:33:42,10.0,999
2020-11-20,0.0,0.0013374735940191048,0.0,0.0005104040675537911,0.0,0.5111801188404766,0.0,0.4867912077365816,2025-12-14 17:33:42,10.0,999
2020-12-18,0.24929959576911878,0.0,0.002433043951145348,0.0,0.0,0.2836497341763589,0.0,0.00391893107796041,2025-12-14 17:33:42,10.0,999
2021-01-15,0.0,0.002122891345626408,0.0,0.0009907533079599364,0.0,0.0023343968123658737,0.0,0.9936996643400391,2025-12-14 17:33:42,10.0,999
2021-02-19,0.0,0.0007762408649239535,0.0,0.00044838892110170004,0.0,0.0010736614052156673,0.0,0.9976799170479033,2025-12-14 17:33:42,10.0,999
2021-03-19,0.06592597514797727,0.0,0.03041207406046603,0.0,0.0,0.023314368073401495,0.0026872077958276777,0.0,2025-12-14 17:33:42,10.0,999
2021-04-16,0.04967185524153715,0.0,0.023765822886440288,0.0,8.048400599832464e-06,0.021474525546416958,0.003769027013407615,0.0,2025-12-14 17:33:42,10.0,999
2021-05-21,0.09908584861232494,0.0,0.024823046960492492,0.0,0.0,0.0862253592741152,0.0012070114503954584,0.0,2025-12-14 17:33:42,10.0,999
2021-06-18,0.0,1.018693209570408e-05,4.149238173839412e-06,0.0,6.5359679919235575e-06,0.0011544019179715135,5.441791080685554e-06,0.9987614473213899,2025-12-14 17:33:42,10.0,999
2021-07-16,0.0,0.001583153359606276,0.0,0.007396004538803663,0.0,0.00400293182479719,0.0,0.98529834738034,2025-12-14 17:33:42,10.0,999
2021-08-20,0.0,0.005959080766237571,0.0,0.005308854241627927,0.0,0.0,0.0,0.9877973088648222,2025-12-14 17:33:42,10.0,999
2021-09-17,0.0,0.005846761687328556,0.0,0.004883542008608159,0.0,0.0,0.0,0.9885459426663386,2025-12-14 17:33:42,10.0,999
2021-10-15,0.06753764750068847,0.0,0.03219037089532021,0.0,0.0,0.02083206326636116,0.004576348456336975,0.0,2025-12-14 17:33:42,10.0,999
2021-11-19,0.0,0.0017387312887582052,0.0,0.0017551781780239665,0.0,0.0014378079436407217,0.0,0.9944293941991472,2025-12-14 17:33:42,10.0,999
2021-12-17,0.058598847940115016,0.0,0.0,0.006706341577440213,0.0,0.062321739047470084,0.004543519398276384,0.0,2025-12-14 17:33:42,10.0,999
2022-01-21,0.08026733672684579,0.0,5.908446820958494e-06,0.02888277361688662,9.215958897520119e-06,0.12301712700419877,0.008057626719462073,0.0,2025-12-14 17:33:42,10.0,999
2022-02-18,0.017074840791644924,0.0,2.0250388904299666e-06,0.025074757802944075,2.9268661588144503e-06,0.001599929582038981,0.01952204866755607,0.0,2025-12-14 17:33:42,10.0,999
2022-03-18,0.030681137880579565,0.0,0.008311766409707684,0.0,2.9096390963382122e-06,0.006398276912848989,0.010976274065684423,0.0,2025-12-14 17:33:42,10.0,999
2022-04-14,0.03647647258932125,0.0,1.1550253079381012e-06,0.02508598174996314,1.8156269819625972e-06,0.062095206498545524,0.008195458464786545,0.0,2025-12-14 17:33:42,10.0,999
2022-05-20,0.3228432876408259,0.0,0.0,0.016565581929985126,0.0,0.5939662506516307,2.7762771297323908e-06,0.06661275595517677,2025-12-14 17:33:42,10.0,999
2022-06-17,0.0099022167490814,0.0,0.002747104944715104,0.0,0.011276157551819585,0.0,0.01890598132529922,0.0,2025-12-14 17:33:42,10.0,999
2022-07-15,0.0,0.003899641133629898,0.0,0.0035362112439333796,0.0,0.9922801406055934,0.0,0.0,2025-12-14 17:33:42,10.0,999
2022-08-19,0.0,0.004666593844596229,0.0,0.004269606458816751,0.0,0.9904182773981951,0.0,0.0,2025-12-14 17:33:42,10.0,999
2022-09-16,0.0043610898976467576,0.0,1.3011884759731934e-06,1.7936883015890582e-06,0.0069504971414703675,0.0,0.014734997908612173,0.0,2025-12-14 17:33:42,10.0,999
2022-10-21,0.019700523793499146,0.0,1.8917163871564136e-06,0.0025757995896343133,2.3037536686852945e-06,0.07369312609376096,1.8928238496755383e-06,0.044355262680782305,2025-12-14 17:33:42,10.0,999
2022-11-18,0.0,0.0021617369943497736,0.0,0.0025776824092871003,0.0,0.0021825422921038034,0.0,0.9927497253831221,2025-12-14 17:33:42,10.0,999
2022-12-16,4.460336347613458e-06,5.528738329310856e-06,4.526248899411299e-06,3.386368547759111e-06,1.296597838177502e-06,0.9999734361222212,0.0,1.7322415734558819e-06,2025-12-14 17:33:42,10.0,999
2023-01-20,0.011867265269057266,0.0,0.0099124510674235,0.0,5.307883638604418e-06,0.0,0.007172450990845334,0.0,2025-12-14 17:33:42,10.0,999
2023-02-17,0.02228496576240618,0.0,0.003250694153312466,0.0,3.0007053643147277e-06,0.005644135379886292,0.008615581384304202,0.0,2025-12-14 17:33:42,10.0,999
2023-03-17,0.02827146126037424,0.0,0.0,0.029294157412241294,0.0,0.046267079494031825,0.007432431502098549,0.0,2025-12-14 17:33:42,10.0,999
2023-04-21,0.0,0.003378922133923616,0.0,0.0031570640370642187,0.0,0.0,0.0,0.9926480468631704,2025-12-14 17:33:42,10.0,999
2023-05-19,0.03612425177287039,0.0,0.02504442979703974,0.0,0.0,0.01781272002138651,0.001885140545559606,0.0,2025-12-14 17:33:42,10.0,999
2023-06-16,0.025672725953768318,0.0,0.025643010545886177,0.0,5.054905314588723e-06,0.001323090853093006,0.0033390350888322816,0.0,2025-12-14 17:33:42,10.0,999
2023-07-21,0.004663137625695335,0.0,1.4621417841795611e-06,0.006914134126565881,0.0,0.016386681792704944,3.5170802969438076e-06,0.00043815827819252567,2025-12-14 17:33:42,10.0,999
2023-08-18,0.028346975687252463,0.0,4.786594582314531e-06,0.014400494956466975,3.1592736702578186e-06,0.05076414081437352,0.0014614038032086964,0.0,2025-12-14 17:33:42,10.0,999
2023-09-15,0.07353017039393461,0.0,0.0,0.008570324148175741,0.0,0.0904247496276918,0.0,0.0031229668156335278,2025-12-14 17:33:42,10.0,999
2023-10-20,0.005760385770381497,0.0,1.632837846482225e-06,0.02556935933128044,1.3385946337559067e-06,0.02708270046333096,0.0056838563777415144,0.0,2025-12-14 17:33:42,10.0,999
2023-11-17,0.0,0.0043355363810393234,0.0,0.010962480810471386,0.0,0.0,0.0,0.9846235672447416,2025-12-14 17:33:42,10.0,999
2023-12-15,0.0,0.003025369681887245,0.0,0.0029060741367323813,0.0,0.0,0.0,0.9933949486467166,2025-12-14 17:33:42,10.0,999
2024-01-19,0.029179550211827054,0.0,0.025003786204686393,0.0,1.5068471768939628e-06,0.005357066389763191,0.0020684542232489635,0.0,2025-12-14 17:33:42,10.0,999
2024-02-16,0.03307008966728134,0.0,0.0249011455500183,0.0,4.040667087404503e-06,0.0073571578726253145,0.0010133286116346422,0.0,2025-12-14 17:33:42,10.0,999
2024-03-15,0.0,0.002992855646987839,0.0,0.0036075781828520154,0.0,0.992420623499398,0.0,0.0,2025-12-14 17:33:42,10.0,999
2024-04-19,0.0,0.003202143310892228,0.0,0.004293593822440956,0.0,0.0,0.0,0.9916238533984439,2025-12-14 17:33:42,10.0,999
2024-05-17,0.0,0.003192069632226684,0.0,0.004513175895359394,0.0,0.9914486260766763,0.0,0.0,2025-12-14 17:33:42,10.0,999
2024-06-21,0.0,0.000784932220068453,0.0,0.0006067816013550054,0.0,0.9951587059519377,0.0,0.003369939431545281,2025-12-14 17:33:42,10.0,999
2024-07-19,0.022248210944897834,0.0,1.6302636040178207e-06,0.003819984158050177,7.041599204247377e-06,0.026643628586279357,4.307844972081781e-06,0.002038588374188838,2025-12-14 17:33:42,10.0,999
2024-08-16,0.05715527438045906,0.0,0.034192723397567945,0.0,0.0,0.010161726010494325,0.006110129450984368,0.0,2025-12-14 17:33:42,10.0,999
2024-09-20,0.0531401934881752,0.0,0.036680353532766774,0.0,0.0,0.00646642385542933,0.0030893514322261873,0.0,2025-12-14 17:33:42,10.0,999
2024-10-18,0.0,0.017740922075814042,0.0,0.9813557428345093,0.0,0.0,0.0,0.0,2025-12-14 17:33:42,10.0,999
2024-11-15,0.0,0.0010414770165264196,0.0,0.0011288713725718465,0.0,0.0014495392031620192,0.0,0.996064974642961,2025-12-14 17:33:42,10.0,999
2024-12-20,0.0,0.0017732946204004015,0.0,0.0034197032383995857,0.0,0.0,0.0,0.994361061328548,2025-12-14 17:33:42,10.0,999
2025-01-17,0.0,0.004824235588400977,0.0,0.006109707796690885,0.0,0.0,0.0,0.9887202228869558,2025-12-14 17:33:42,10.0,999
2025-02-21,0.33110411472891044,0.0,0.0,0.0,2.1873822866716306e-06,0.6520587110724787,0.0,0.01682831309737807,2025-12-14 17:33:42,10.0,999
2025-03-21,0.0,0.009774873578999435,0.0,0.012996144889988943,0.0,0.0,0.0,0.9760241947486541,2025-12-14 17:33:42,10.0,999
2025-04-17,0.03205588510769922,0.0,0.0,0.030174058984983942,0.0,4.381610444923998e-06,0.03699027136899441,0.0,2025-12-14 17:33:42,10.0,999
2025-05-16,0.0,0.0006271369853378168,0.0,0.00036250454499793153,0.0,0.0019021227383749586,0.0,0.9969754186151119,2025-12-14 17:33:42,10.0,999
2025-06-20,0.0006556936514172246,0.0,0.0,0.9987145036659533,0.0,0.0,0.0,0.0,2025-12-14 17:33:42,10.0,999
2025-07-18,0.0,0.002353592892507966,0.0,0.002173241910850652,0.0,0.9948375666304037,0.0,0.0,2025-12-14 17:33:42,10.0,999
2025-08-15,0.0,0.00037094370357592933,0.0,0.001790037726238277,0.0,0.9961061660780668,0.0,0.0,2025-12-14 17:33:42,10.0,999
2025-09-19,0.0,0.003189228079250964,0.0,0.0030127156055492774,0.0,0.993190906474894,0.0,0.0,2025-12-14 17:33:42,10.0,999
2020-01-17,0.06046855611081253,0.0,0.006812815292458698,0.0,0.0,0.06950103539193846,0.00016300641965556433,0.0,2025-12-14 18:57:53,10.0,999
2020-02-21,2.713167073775271e-06,6.172843701265248e-06,4.3949229320835605e-06,3.9040051635762674e-06,2.4735257069048895e-06,0.0,1.4637705594404223e-06,0.9999668047212682,2025-12-14 18:57:53,10.0,999
2020-03-20,0.0,0.005745507335865801,0.0,0.005877350394304313,0.0,0.0015187279938224949,0.0,0.9852645044082479,2025-12-14 18:57:53,10.0,999
2020-04-17,0.0516675419793346,0.0,0.0,4.773197249364811e-05,4.408020764895855e-06,0.6145273287517691,2.3655423711506322e-06,0.33372975803681304,2025-12-14 18:57:53,10.0,999
2020-05-15,0.050699085415144354,0.0,1.9413672331521227e-06,0.012178288533945078,3.5368837410189165e-06,0.013256070779400839,0.020955314136233517,0.0,2025-12-14 18:57:53,10.0,999
2020-06-19,0.0,0.018365704072271706,0.0,0.0007953108878602266,0.0,0.0,0.0,0.9758465050447824,2025-12-14 18:57:53,10.0,999
2020-07-17,0.0,0.0021661898252722345,0.0,0.0010601052769867623,0.0,0.0025766381052460246,0.0,0.9934194000327862,2025-12-14 18:57:53,10.0,999
2020-08-21,0.0,2.3332058195273974e-05,3.1113738833048796e-06,0.0,0.0,0.9999611264212177,3.602933874207923e-06,0.0,2025-12-14 18:57:53,10.0,999
2020-09-18,0.06708817363016582,0.0,0.0,0.02027457458254138,1.5738140156442717e-06,0.10509207365468709,2.270764375891163e-06,0.002692737580887835,2025-12-14 18:57:53,10.0,999
2020-10-16,0.0,0.013214261906826381,0.0,0.006017872461741714,0.0,0.0,0.0,0.977212344920413,2025-12-14 18:57:53,10.0,999
2020-11-20,0.0,0.0009881173387523477,0.0,0.002157978266230909,0.0,0.0007719209881637976,0.0,0.9960124802482166,2025-12-14 18:57:53,10.0,999
2020-12-18,0.36582334304488495,0.0,0.01108076288791343,0.0,2.978139640876081e-06,0.40870530955785034,3.2109863158334815e-06,0.007234323842661629,2025-12-14 18:57:53,10.0,999
2021-01-15,0.0,0.0001787321281488865,0.0,0.00022733520556192813,6.899089826167728e-05,0.0,0.0,0.9994789993422607,2025-12-14 18:57:53,10.0,999
2021-02-19,0.0,0.0039571125589270536,0.0,0.0028417166063833895,0.0,0.0,0.0,0.9928850221989093,2025-12-14 18:57:53,10.0,999
2021-03-19,0.056734079893331034,0.0,0.031711587597382025,0.0,0.0,0.019320550172805224,0.0022179212542359846,0.0,2025-12-14 18:57:53,10.0,999
2021-04-16,0.04363792994421082,0.0,0.027206444021175273,0.0,5.0780247657967694e-06,0.018669511562116454,0.0033231652159276064,0.0,2025-12-14 18:57:53,10.0,999
2021-05-21,0.06157594957912881,0.0,0.0236841773956293,0.0,0.0,0.030187159544257196,0.0024575332110441297,0.0,2025-12-14 18:57:53,10.0,999
2021-06-18,0.0,0.0006230735906556613,0.0,0.0015186173819917983,0.0,0.0007851040112099392,0.0,0.9970259557245366,2025-12-14 18:57:53,10.0,999
2021-07-16,0.0,0.0028694913769509883,0.0,0.0017830666911587034,0.0,0.0,0.0,0.9946778531923574,2025-12-14 18:57:53,10.0,999
2021-08-20,0.0,0.007154332790666572,0.0,0.006168457860172682,0.0,0.9854258500927365,0.0,0.0,2025-12-14 18:57:53,10.0,999
2021-09-17,0.0,0.0051394207110575805,0.0,0.004566041989557117,0.0,0.0,0.0,0.9893803004742053,2025-12-14 18:57:53,10.0,999
2021-10-15,0.06483734285827658,0.0,0.033229720734496704,0.0,0.0,0.019607734909933606,0.004589123357064195,0.0,2025-12-14 18:57:53,10.0,999
2021-11-19,0.0,0.002476537407764873,0.0,0.002591227507073316,0.0,0.9947750400818451,0.0,0.0,2025-12-14 18:57:53,10.0,999
2021-12-17,0.08102956072458413,0.0,1.6562225478009745e-06,0.0028830921111070744,2.8801923225439343e-06,0.08522384410753202,0.004825255905647855,0.0,2025-12-14 18:57:53,10.0,999
2022-01-21,0.017284680901138934,0.0,0.0,0.03335997018955394,0.0,0.05328293679257812,0.006076208477144908,0.0,2025-12-14 18:57:53,10.0,999
2022-02-18,0.018912831358173513,0.0,1.5186814351185927e-06,0.021454237227267237,2.262389400534907e-06,0.003672497402553397,0.018831831611073855,0.0,2025-12-14 18:57:53,10.0,999
2022-03-18,0.03571450255717167,0.0,0.006829461920029868,0.0,2.3266096148965473e-06,0.010103443509919048,0.011465469943374074,0.0,2025-12-14 18:57:53,10.0,999
2022-04-14,0.053508037752404036,0.0,1.944672439550819e-06,0.02171876429058572,1.3187534552666703e-06,0.075534597171224,0.007787844179958209,0.0,2025-12-14 18:57:53,10.0,999
2022-05-20,0.28735002583196506,0.0,0.0,0.05084600721540269,0.0,0.6129492084005277,0.0,0.04885349186754219,2025-12-14 18:57:53,10.0,999
2022-06-17,0.008282872827270707,0.0,0.0034214833971964063,0.0,0.013256382217731786,0.0,0.019614552296148426,0.0,2025-12-14 18:57:53,10.0,999
